date,close,hs300
2016/11/3,3365.09 ,0.85623521
2016/11/2,3333.35 ,0.84815908
2016/11/1,3359.05 ,0.854698354
2016/10/31,3336.28 ,0.848904608
2016/10/28,3340.13 ,0.849884227
2016/10/27,3345.70 ,0.851301494
2016/10/26,3354.80 ,0.853616956
2016/10/25,3367.46 ,0.856838248
2016/10/24,3367.58 ,0.856868782
2016/10/21,3327.74 ,0.846731635
2016/10/20,3318.60 ,0.844405995
2016/10/19,3316.24 ,0.843805501
2016/10/18,3321.33 ,0.845100634
2016/10/17,3277.88 ,0.834044935
2016/10/14,3305.85 ,0.841161802
2016/10/13,3302.65 ,0.840347574
2016/10/12,3300.01 ,0.839675835
2016/10/11,3306.56 ,0.841342459
2016/10/10,3293.87 ,0.838113534
2016/9/30,3253.29 ,0.827788097
2016/9/29,3244.39 ,0.825523524
2016/9/28,3230.89 ,0.822088496
2016/9/27,3240.76 ,0.824599883
2016/9/26,3220.28 ,0.81938882
2016/9/23,3275.67 ,0.833482609
2016/9/22,3291.12 ,0.837413806
2016/9/21,3266.64 ,0.831184957
2016/9/20,3257.40 ,0.828833872
2016/9/19,3263.12 ,0.830289306
2016/9/14,3238.73 ,0.824083357
2016/9/13,3260.33 ,0.8295794
2016/9/12,3262.60 ,0.830156993
2016/9/9,3318.04 ,0.844263505
2016/9/8,3339.56 ,0.849739192
2016/9/7,3340.82 ,0.850059795
2016/9/6,3342.63 ,0.850520343
2016/9/5,3319.68 ,0.844680797
2016/9/2,3314.11 ,0.84326353
2016/9/1,3301.58 ,0.840075316
2016/8/31,3327.79 ,0.846744358
2016/8/30,3311.99 ,0.842724104
2016/8/29,3307.78 ,0.841652884
2016/8/26,3307.09 ,0.841477316
2016/8/25,3308.97 ,0.841955675
2016/8/24,3329.86 ,0.847271062
2016/8/23,3341.83 ,0.850316786
2016/8/22,3336.80 ,0.84903692
2016/8/19,3365.02 ,0.856217399
2016/8/18,3364.49 ,0.856082542
2016/8/17,3373.05 ,0.858260604
2016/8/16,3378.25 ,0.859583726
2016/8/15,3393.42 ,0.863443678
2016/8/12,3294.23 ,0.838205135
2016/8/11,3233.36 ,0.822716979
2016/8/10,3243.34 ,0.825256355
2016/8/9,3256.98 ,0.828727004
2016/8/8,3234.18 ,0.822925625
2016/8/5,3205.11 ,0.815528867
2016/8/4,3201.29 ,0.814556882
2016/8/3,3193.51 ,0.812577288
2016/8/2,3189.05 ,0.811442457
2016/8/1,3176.81 ,0.808328032
2016/7/29,3203.93 ,0.81522862
2016/7/28,3221.14 ,0.819607644
2016/7/27,3218.24 ,0.818869749
2016/7/26,3269.59 ,0.831935574
2016/7/25,3230.89 ,0.822088496
2016/7/22,3225.16 ,0.820630518
2016/7/21,3252.52 ,0.827592173
2016/7/20,3237.61 ,0.823798377
2016/7/19,3248.23 ,0.826500598
2016/7/18,3262.02 ,0.830009415
2016/7/15,3276.28 ,0.833637821
2016/7/14,3276.76 ,0.833759955
2016/7/13,3282.87 ,0.835314623
2016/7/12,3273.18 ,0.832849037
2016/7/11,3203.33 ,0.815075952
2016/7/8,3192.28 ,0.812264319
2016/7/7,3209.95 ,0.816760388
2016/7/6,3216.80 ,0.818503346
2016/7/5,3207.38 ,0.81610646
2016/7/4,3204.70 ,0.815424544
2016/7/1,3154.20 ,0.802574998
2016/6/30,3153.92 ,0.802503753
2016/6/29,3151.39 ,0.801860004
2016/6/28,3136.40 ,0.798045851
2016/6/27,3120.54 ,0.794010331
2016/6/24,3077.16 ,0.782972443
2016/6/23,3117.32 ,0.793191013
2016/6/22,3133.96 ,0.797425002
2016/6/21,3106.32 ,0.790392102
2016/6/20,3112.67 ,0.792007837
2016/6/17,3110.36 ,0.791420066
2016/6/16,3094.68 ,0.787430345
2016/6/15,3116.37 ,0.792949289
2016/6/14,3075.98 ,0.782672197
2016/6/13,3066.34 ,0.780219333
2016/6/8,3163.99 ,0.805066029
2016/6/7,3177.05 ,0.8083891
2016/6/6,3178.79 ,0.808831836
2016/6/3,3189.33 ,0.811513702
2016/6/2,3167.10 ,0.805857357
2016/6/1,3160.55 ,0.804190733
2016/5/31,3169.56 ,0.806483296
2016/5/30,3066.71 ,0.780313478
2016/5/27,3062.50 ,0.779242258
2016/5/26,3064.21 ,0.779677362
2016/5/25,3059.23 ,0.778410219
2016/5/24,3063.56 ,0.779511972
2016/5/23,3087.22 ,0.785532175
2016/5/20,3078.22 ,0.783242157
2016/5/19,3062.50 ,0.779242258
2016/5/18,3068.04 ,0.780651892
2016/5/17,3086.03 ,0.785229383
2016/5/16,3095.31 ,0.787590647
2016/5/13,3074.94 ,0.782407572
2016/5/12,3090.14 ,0.786275158
2016/5/11,3082.81 ,0.784410066
2016/5/10,3069.11 ,0.78092415
2016/5/9,3065.62 ,0.780036131
2016/5/6,3130.35 ,0.79650645
2016/5/5,3213.92 ,0.81777054
2016/5/4,3209.46 ,0.816635709
2016/5/3,3213.54 ,0.817673851
2016/4/29,3156.75 ,0.803223837
2016/4/28,3160.58 ,0.804198366
2016/4/27,3165.92 ,0.805557111
2016/4/26,3179.16 ,0.808925982
2016/4/25,3162.03 ,0.804567314
2016/4/22,3174.90 ,0.80784204
2016/4/21,3160.60 ,0.804203455
2016/4/20,3181.03 ,0.809401796
2016/4/19,3238.30 ,0.823973945
2016/4/18,3228.45 ,0.821467647
2016/4/15,3272.21 ,0.832602224
2016/4/14,3275.83 ,0.83352332
2016/4/13,3261.38 ,0.829846569
2016/4/12,3218.45 ,0.818923183
2016/4/11,3230.10 ,0.821887484
2016/4/8,3185.73 ,0.810597695
2016/4/7,3209.29 ,0.816592453
2016/4/6,3257.53 ,0.82886695
2016/4/5,3264.49 ,0.830637897
2016/4/1,3221.90 ,0.819801023
2016/3/31,3218.09 ,0.818831582
2016/3/30,3216.28 ,0.818371034
2016/3/29,3135.41 ,0.797793949
2016/3/28,3169.73 ,0.806526551
2016/3/25,3197.82 ,0.813673952
2016/3/24,3181.85 ,0.809610442
2016/3/23,3236.09 ,0.823411618
2016/3/22,3225.79 ,0.82079082
2016/3/21,3249.44 ,0.826808478
2016/3/18,3171.96 ,0.807093967
2016/3/17,3124.20 ,0.794941605
2016/3/16,3090.03 ,0.786247169
2016/3/15,3074.78 ,0.782366861
2016/3/14,3065.69 ,0.780053943
2016/3/11,3018.28 ,0.767990636
2016/3/10,3013.15 ,0.766685326
2016/3/9,3071.91 ,0.7816366
2016/3/8,3107.67 ,0.790735605
2016/3/7,3104.84 ,0.790015521
2016/3/4,3093.89 ,0.787229333
2016/3/3,3058.42 ,0.778204117
2016/3/2,3051.33 ,0.776400092
2016/3/1,2930.69 ,0.745703672
2016/2/29,2877.47 ,0.732162032
2016/2/26,2948.03 ,0.750115773
2016/2/25,2918.75 ,0.742665581
2016/2/24,3109.55 ,0.791213964
2016/2/23,3089.36 ,0.78607669
2016/2/22,3118.87 ,0.793585405
2016/2/19,3051.59 ,0.776466248
2016/2/18,3053.70 ,0.77700313
2016/2/17,3063.32 ,0.779450905
2016/2/16,3037.04 ,0.772764052
2016/2/15,2946.71 ,0.749779904
2016/2/5,2963.79 ,0.754125849
2016/2/4,2984.76 ,0.759461591
2016/2/3,2948.64 ,0.750270985
2016/2/2,2961.33 ,0.753499911
2016/2/1,2901.05 ,0.738161879
2016/1/29,2946.09 ,0.749622147
2016/1/28,2853.76 ,0.726129106
2016/1/27,2930.35 ,0.74561716
2016/1/26,2940.51 ,0.748202336
2016/1/25,3128.89 ,0.796134958
2016/1/22,3113.46 ,0.79220885
2016/1/21,3081.35 ,0.784038574
2016/1/20,3174.38 ,0.807709727
2016/1/19,3223.13 ,0.820113992
2016/1/18,3130.73 ,0.79660314
2016/1/15,3118.73 ,0.793549782
2016/1/14,3221.57 ,0.819717056
2016/1/13,3155.88 ,0.803002468
2016/1/12,3215.71 ,0.818225999
2016/1/11,3192.45 ,0.812307575
2016/1/8,3361.56 ,0.855337014
2016/1/7,3294.38 ,0.838243302
2016/1/6,3539.81 ,0.900692094
2016/1/5,3478.78 ,0.885163227
2016/1/4,3469.07 ,0.882692552
2015/12/31,3731.01 ,0.949342256
2015/12/30,3765.18 ,0.958036691
2015/12/29,3761.88 ,0.957197018
2015/12/28,3727.63 ,0.948482227
2015/12/25,3838.20 ,0.976616371
2015/12/24,3829.40 ,0.974377242
2015/12/23,3866.38 ,0.983786672
2015/12/22,3876.73 ,0.986420193
2015/12/21,3865.97 ,0.983682349
2015/12/18,3767.91 ,0.95873133
2015/12/17,3755.89 ,0.955672884
2015/12/16,3685.44 ,0.937747131
2015/12/15,3694.39 ,0.940024427
2015/12/14,3711.32 ,0.944332205
2015/12/11,3608.06 ,0.918058065
2015/12/10,3623.08 ,0.92187985
2015/12/9,3635.94 ,0.925152032
2015/12/8,3623.02 ,0.921864584
2015/12/7,3687.61 ,0.93829928
2015/12/4,3677.59 ,0.935749726
2015/12/3,3749.30 ,0.953996082
2015/12/2,3721.96 ,0.947039516
2015/12/1,3591.70 ,0.913895321
2015/11/30,3566.41 ,0.90746037
2015/11/27,3556.99 ,0.905063484
2015/11/26,3759.43 ,0.956573624
2015/11/25,3781.61 ,0.962217246
2015/11/24,3753.89 ,0.955163991
2015/11/23,3753.34 ,0.955024045
2015/11/20,3774.38 ,0.960377599
2015/11/19,3774.97 ,0.960527722
2015/11/18,3715.58 ,0.945416147
2015/11/17,3758.39 ,0.956309
2015/11/16,3764.13 ,0.957769522
2015/11/13,3746.24 ,0.953217475
2015/11/12,3795.32 ,0.965705707
2015/11/11,3833.65 ,0.97545864
2015/11/10,3833.24 ,0.975354317
2015/11/9,3840.36 ,0.977165975
2015/11/6,3793.37 ,0.965209537
2015/11/5,3705.97 ,0.942970917
2015/11/4,3628.54 ,0.923269128
2015/11/3,3465.49 ,0.881781634
2015/11/2,3475.96 ,0.884445688
2015/10/30,3534.08 ,0.899234116
2015/10/29,3533.31 ,0.899038192
2015/10/28,3524.92 ,0.896903387
2015/10/27,3592.88 ,0.914195568
2015/10/26,3589.26 ,0.913274471
2015/10/23,3571.24 ,0.908689346
2015/10/22,3524.53 ,0.896804153
2015/10/21,3473.25 ,0.883756139
2015/10/20,3577.70 ,0.91033307
2015/10/19,3534.18 ,0.899259561
2015/10/16,3534.07 ,0.899231572
2015/10/15,3486.82 ,0.887208977
2015/10/14,3406.11 ,0.866672604
2015/10/13,3445.04 ,0.876578204
2015/10/12,3447.69 ,0.877252487
2015/10/9,3340.12 ,0.849881682
2015/10/8,3296.48 ,0.838777639
2015/9/30,3202.95 ,0.814979263
2015/9/29,3178.85 ,0.808847103
2015/9/28,3242.75 ,0.825106231
2015/9/25,3231.95 ,0.82235821
2015/9/24,3285.00 ,0.835856594
2015/9/23,3263.03 ,0.830266405
2015/9/22,3339.03 ,0.849604336
2015/9/21,3308.25 ,0.841772474
2015/9/18,3251.27 ,0.827274115
2015/9/17,3237.00 ,0.823643164
2015/9/16,3309.25 ,0.84202692
2015/9/15,3152.23 ,0.802073739
2015/9/14,3281.13 ,0.834871886
2015/9/11,3347.19 ,0.851680619
2015/9/10,3357.56 ,0.854319229
2015/9/9,3399.31 ,0.864942368
2015/9/8,3334.02 ,0.848329559
2015/9/7,3250.49 ,0.827075647
2015/9/2,3365.83 ,0.856423501
2015/9/1,3362.08 ,0.855469326
2015/8/31,3366.54 ,0.856604158
2015/8/28,3342.29 ,0.850433831
2015/8/27,3205.64 ,0.815663724
2015/8/26,3025.69 ,0.769876085
2015/8/25,3042.93 ,0.774262741
2015/8/24,3275.53 ,0.833446986
2015/8/21,3589.54 ,0.913345716
2015/8/20,3761.45 ,0.957087606
2015/8/19,3886.14 ,0.988814534
2015/8/18,3825.41 ,0.973362001
2015/8/17,4077.87 ,1.037599552
2015/8/14,4073.54 ,1.036497799
2015/8/13,4075.46 ,1.036986336
2015/8/12,4016.13 ,1.021890028
2015/8/11,4066.67 ,1.034749752
2015/8/10,4084.37 ,1.039253454
2015/8/7,3906.95 ,0.994109565
2015/8/6,3831.85 ,0.975000636
2015/8/5,3866.90 ,0.983918984
2015/8/4,3948.16 ,1.004595303
2015/8/3,3829.24 ,0.974336531
2015/7/31,3816.70 ,0.971145772
2015/7/30,3815.41 ,0.970817536
2015/7/29,3930.38 ,1.000071245
2015/7/28,3811.09 ,0.969718328
2015/7/27,3818.73 ,0.971662299
2015/7/24,4176.28 ,1.062639627
2015/7/23,4250.81 ,1.081603522
2015/7/22,4157.16 ,1.057774611
2015/7/21,4166.01 ,1.060026462
2015/7/20,4160.61 ,1.058652452
2015/7/17,4151.50 ,1.056334444
2015/7/16,3997.36 ,1.017114068
2015/7/15,3966.76 ,1.009328007
2015/7/14,4112.15 ,1.046321977
2015/7/13,4211.81 ,1.07168011
2015/7/10,4106.56 ,1.044899621
2015/7/9,3897.63 ,0.991738124
2015/7/8,3663.04 ,0.932047531
2015/7/7,3928.00 ,0.999465662
2015/7/6,3998.54 ,1.017414315
2015/7/3,3885.92 ,0.988758556
2015/7/2,4108.00 ,1.045266024
2015/7/1,4253.02 ,1.082165848
2015/6/30,4473.00 ,1.138138979
2015/6/29,4191.55 ,1.066525025
2015/6/26,4336.20 ,1.103330704
2015/6/25,4706.52 ,1.197557314
2015/6/24,4880.13 ,1.241731763
2015/6/23,4786.09 ,1.217803618
2015/6/19,4637.05 ,1.179880919
2015/6/18,4930.55 ,1.254560953
2015/6/17,5138.83 ,1.30755706
2015/6/16,5064.82 ,1.288725478
2015/6/15,5221.17 ,1.32850818
2015/6/12,5335.12 ,1.357502354
2015/6/11,5306.59 ,1.350242996
2015/6/10,5309.11 ,1.350884201
2015/6/9,5317.46 ,1.353008829
2015/6/8,5353.75 ,1.362242691
2015/6/5,5230.55 ,1.330894888
2015/6/4,5181.42 ,1.318393934
2015/6/3,5143.59 ,1.308768225
2015/6/2,5161.87 ,1.313419506
2015/6/1,5076.18 ,1.291615989
2015/5/29,4840.83 ,1.231732017
2015/5/28,4834.01 ,1.229996692
2015/5/27,5181.43 ,1.318396478
2015/5/26,5198.92 ,1.322846747
2015/5/25,5099.50 ,1.297549681
2015/5/22,4951.34 ,1.259850894
2015/5/21,4840.98 ,1.231770184
2015/5/20,4754.92 ,1.209872522
2015/5/19,4731.22 ,1.203842141
2015/5/18,4575.14 ,1.164128139
2015/5/15,4617.47 ,1.174898858
2015/5/14,4700.78 ,1.196096791
2015/5/13,4718.44 ,1.200590316
2015/5/12,4747.42 ,1.207964174
2015/5/11,4690.53 ,1.193488715
2015/5/8,4558.40 ,1.159868706
2015/5/7,4470.09 ,1.137398539
2015/5/6,4553.33 ,1.158578662
2015/5/5,4596.84 ,1.169649627
2015/5/4,4787.74 ,1.218223455
2015/4/30,4749.89 ,1.208592657
2015/4/29,4774.33 ,1.214811328
2015/4/28,4741.86 ,1.206549452
2015/4/27,4807.59 ,1.223274217
2015/4/24,4702.64 ,1.196570062
2015/4/23,4740.89 ,1.206302639
2015/4/22,4739.81 ,1.206027836
2015/4/21,4619.16 ,1.175328872
2015/4/20,4521.92 ,1.150586499
2015/4/17,4596.14 ,1.169471515
2015/4/16,4513.55 ,1.148456782
2015/4/15,4380.51 ,1.114605226
2015/4/14,4438.18 ,1.129279153
2015/4/13,4421.07 ,1.124925574
2015/4/10,4344.42 ,1.105422254
2015/4/9,4262.14 ,1.0844864
2015/4/8,4295.80 ,1.093051067
2015/4/7,4260.04 ,1.083952062
2015/4/3,4170.54 ,1.061179105
2015/4/2,4124.78 ,1.049535635
2015/4/1,4123.90 ,1.049311722
2015/3/31,4051.20 ,1.030813465
2015/3/30,4088.18 ,1.040222895
2015/3/27,3971.70 ,1.010584972
2015/3/26,3950.00 ,1.005063484
2015/3/25,3940.41 ,1.002623343
2015/3/24,3973.05 ,1.010928475
2015/3/23,3972.06 ,1.010676573
2015/3/20,3892.57 ,0.990450625
2015/3/19,3839.74 ,0.977008219
2015/3/18,3846.06 ,0.97861632
2015/3/17,3757.12 ,0.955985853
2015/3/16,3705.67 ,0.942894583
2015/3/13,3617.66 ,0.920500751
2015/3/12,3592.84 ,0.91418539
2015/3/11,3524.65 ,0.896834686
2015/3/10,3520.61 ,0.895806722
2015/3/9,3537.75 ,0.900167935
2015/3/6,3478.52 ,0.885097071
2015/3/5,3496.34 ,0.889631307
2015/3/4,3530.82 ,0.898404621
2015/3/3,3507.90 ,0.892572708
2015/3/2,3601.27 ,0.916330373
2015/2/27,3572.84 ,0.909096461
2015/2/26,3566.30 ,0.907432381
2015/2/25,3478.73 ,0.885150505
2015/2/17,3522.32 ,0.896241826
2015/2/16,3499.48 ,0.890430269
2015/2/13,3469.83 ,0.882885932
2015/2/12,3442.87 ,0.876026055
2015/2/11,3434.12 ,0.873799649
2015/2/10,3406.94 ,0.866883794
2015/2/9,3345.92 ,0.851357472
2015/2/6,3312.42 ,0.842833516
2015/2/5,3366.95 ,0.856708481
2015/2/4,3401.77 ,0.865568306
2015/2/3,3437.45 ,0.874646956
2015/2/2,3353.96 ,0.853403221
2015/1/30,3434.39 ,0.873868349
2015/1/29,3481.80 ,0.885931656
2015/1/28,3525.32 ,0.897005165
2015/1/27,3574.93 ,0.909628254
2015/1/26,3607.99 ,0.918040253
2015/1/23,3571.73 ,0.908814025
2015/1/22,3567.61 ,0.907765706
2015/1/21,3548.89 ,0.903002468
2015/1/20,3396.22 ,0.864156128
2015/1/19,3355.16 ,0.853708557
2015/1/16,3635.15 ,0.924951019
2015/1/15,3604.12 ,0.917055546
2015/1/14,3502.42 ,0.891178342
2015/1/13,3514.04 ,0.894135009
2015/1/12,3513.58 ,0.894017964
2015/1/9,3546.72 ,0.902450319
2015/1/8,3559.26 ,0.905641078
2015/1/7,3643.79 ,0.927149436
2015/1/6,3641.06 ,0.926454798
2015/1/5,3641.54 ,0.926576932
2014/12/31,3533.71 ,0.899139971
2014/12/30,3457.55 ,0.879761329
2014/12/29,3455.46 ,0.879229536
2014/12/26,3445.84 ,0.876781761
2014/12/25,3335.42 ,0.848685784
2014/12/24,3230.39 ,0.821961273
2014/12/23,3324.92 ,0.846014096
2014/12/22,3394.48 ,0.863713392
2014/12/19,3383.17 ,0.860835602
2014/12/18,3345.93 ,0.851360016
2014/12/17,3360.60 ,0.855092746
2014/12/16,3303.40 ,0.840538409
2014/12/15,3217.23 ,0.818612758
2014/12/12,3193.23 ,0.812506043
2014/12/11,3183.01 ,0.8099056
2014/12/10,3221.55 ,0.819711967
2014/12/9,3106.91 ,0.790542225
2014/12/8,3252.88 ,0.827683774
2014/12/5,3124.89 ,0.795117173
2014/12/4,3104.35 ,0.789890842
2014/12/3,2967.55 ,0.755082568
2014/12/2,2923.94 ,0.743986158
2014/12/1,2819.81 ,0.717490649
2014/11/28,2808.82 ,0.714694283
2014/11/27,2754.49 ,0.700870207
2014/11/26,2723.02 ,0.692862777
2014/11/25,2685.56 ,0.683331213
2014/11/24,2649.26 ,0.674094807
2014/11/21,2583.46 ,0.65735223
2014/11/20,2537.10 ,0.645556093
2014/11/19,2537.22 ,0.645586626
2014/11/18,2541.42 ,0.646655301
2014/11/17,2567.10 ,0.653189486
2014/11/15,2665.65 ,0.678265184
2014/11/14,2581.09 ,0.656749192
2014/11/13,2579.75 ,0.656408234
2014/11/12,2594.32 ,0.660115519
2014/11/11,2558.61 ,0.651029236
2014/11/10,2565.73 ,0.652840895
2014/11/7,2502.15 ,0.636663189
2014/11/6,2506.07 ,0.637660619
2014/11/5,2503.45 ,0.63699397
2014/11/4,2513.17 ,0.639467189
2014/11/3,2512.55 ,0.639309432
2014/10/31,2508.33 ,0.638235668
2014/10/30,2468.93 ,0.628210478
2014/10/29,2451.38 ,0.623744943
2014/10/28,2416.65 ,0.614908018
2014/10/27,2368.83 ,0.602740388
2014/10/24,2390.71 ,0.608307677
2014/10/23,2395.94 ,0.609638432
2014/10/22,2418.64 ,0.615414366
2014/10/21,2433.39 ,0.619167451
2014/10/20,2454.71 ,0.62459225
2014/10/17,2441.73 ,0.621289535
2014/10/16,2444.40 ,0.621968907
2014/10/15,2463.87 ,0.626922979
2014/10/14,2446.56 ,0.622518511
2014/10/13,2454.95 ,0.624653317
2014/10/10,2466.79 ,0.627665963
2014/10/9,2481.96 ,0.631525915
2014/10/8,2478.38 ,0.630614997
2014/9/30,2450.99 ,0.623645709
2014/9/29,2447.80 ,0.622834025
2014/9/26,2437.20 ,0.620136892
2014/9/25,2436.97 ,0.62007837
2014/9/24,2441.86 ,0.621322613
2014/9/23,2399.46 ,0.610534083
2014/9/22,2378.92 ,0.605307753
2014/9/19,2425.21 ,0.617086079
2014/9/18,2408.66 ,0.61287499
2014/9/17,2401.33 ,0.611009898
2014/9/16,2388.77 ,0.607814051
2014/9/15,2437.19 ,0.620134348
2014/9/12,2438.36 ,0.62043205
2014/9/11,2423.45 ,0.616638253
2014/9/10,2432.43 ,0.618923183
2014/9/9,2445.22 ,0.622177553
2014/9/5,2449.26 ,0.623205516
2014/9/4,2426.22 ,0.61734307
2014/9/3,2408.84 ,0.612920791
2014/9/2,2386.46 ,0.607226279
2014/9/1,2355.32 ,0.599302817
2014/8/29,2338.29 ,0.594969594
2014/8/28,2311.28 ,0.588096995
2014/8/27,2327.60 ,0.592249561
2014/8/26,2324.09 ,0.591356454
2014/8/25,2342.86 ,0.596132414
2014/8/22,2365.36 ,0.601857459
2014/8/21,2354.24 ,0.599028015
2014/8/20,2366.14 ,0.602055927
2014/8/19,2374.77 ,0.6042518
2014/8/18,2374.56 ,0.604198366
2014/8/15,2360.64 ,0.600656472
2014/8/14,2335.95 ,0.594374189
2014/8/13,2358.90 ,0.600213735
2014/8/12,2357.05 ,0.599743009
2014/8/11,2365.35 ,0.601854915
2014/8/8,2331.13 ,0.593147757
2014/8/7,2327.46 ,0.592213939
2014/8/6,2363.22 ,0.601312944
2014/8/5,2369.35 ,0.6028727
2014/8/4,2375.62 ,0.60446808
2014/8/1,2329.40 ,0.592707565
2014/7/31,2350.25 ,0.598012773
2014/7/30,2322.01 ,0.590827205
2014/7/29,2331.37 ,0.593208824
2014/7/28,2323.90 ,0.591308109
2014/7/25,2260.45 ,0.575163482
2014/7/24,2237.02 ,0.569201801
2014/7/23,2197.83 ,0.559230045
2014/7/22,2192.70 ,0.557924735
2014/7/21,2166.30 ,0.551207348
2014/7/18,2164.14 ,0.550657744
2014/7/17,2157.07 ,0.548858808
2014/7/16,2170.87 ,0.552370169
2014/7/15,2174.98 ,0.553415944
2014/7/14,2171.76 ,0.552596626
2014/7/11,2148.01 ,0.546553523
2014/7/10,2142.85 ,0.545240579
2014/7/9,2148.71 ,0.546731635
2014/7/8,2180.47 ,0.554812855
2014/7/7,2176.29 ,0.553749268
2014/7/4,2178.70 ,0.554362484
2014/7/3,2180.19 ,0.55474161
2014/7/2,2170.87 ,0.552370169
2014/7/1,2164.56 ,0.550764612
2014/6/30,2165.12 ,0.550907102
2014/6/27,2150.26 ,0.547126027
2014/6/26,2149.08 ,0.546825781
2014/6/25,2133.37 ,0.542828427
2014/6/24,2144.82 ,0.545741839
2014/6/23,2134.11 ,0.543016717
2014/6/20,2136.73 ,0.543683367
2014/6/19,2126.91 ,0.541184703
2014/6/18,2160.24 ,0.549665403
2014/6/17,2169.67 ,0.552064833
2014/6/16,2191.86 ,0.557711
2014/6/13,2176.24 ,0.553736546
2014/6/12,2153.41 ,0.547927534
2014/6/11,2160.77 ,0.54980026
2014/6/10,2161.27 ,0.549927483
2014/6/9,2134.28 ,0.543059973
2014/6/6,2134.72 ,0.543171929
2014/6/5,2150.60 ,0.547212539
2014/6/4,2128.27 ,0.54153075
2014/6/3,2150.22 ,0.547115849
2014/5/30,2156.46 ,0.548703595
2014/5/29,2155.16 ,0.548372815
2014/5/28,2169.35 ,0.55198341
2014/5/27,2147.28 ,0.546367777
2014/5/26,2155.98 ,0.548581461
2014/5/23,2148.41 ,0.546655301
2014/5/22,2130.87 ,0.542192311
2014/5/21,2135.91 ,0.543474721
2014/5/20,2115.77 ,0.538350169
2014/5/19,2115.14 ,0.538189868
2014/5/16,2145.95 ,0.546029363
2014/5/15,2144.08 ,0.545553548
2014/5/14,2172.37 ,0.552751838
2014/5/13,2174.85 ,0.553382866
2014/5/12,2180.05 ,0.554705987
2014/5/9,2133.91 ,0.542965828
2014/5/8,2135.50 ,0.543370398
2014/5/7,2137.32 ,0.54383349
2014/5/6,2157.33 ,0.548924964
2014/5/5,2156.47 ,0.54870614
2014/4/30,2158.66 ,0.549263378
2014/4/29,2158.47 ,0.549215033
2014/4/28,2134.97 ,0.543235541
2014/4/25,2167.83 ,0.551596651
2014/4/24,2190.47 ,0.557357319
2014/4/23,2194.67 ,0.558425994
2014/4/22,2196.80 ,0.558967965
2014/4/21,2187.25 ,0.556538002
2014/4/18,2224.48 ,0.566011043
2014/4/17,2224.80 ,0.566092466
2014/4/16,2232.53 ,0.568059337
2014/4/15,2229.46 ,0.567278186
2014/4/14,2268.61 ,0.577239765
2014/4/11,2270.67 ,0.577763925
2014/4/10,2273.76 ,0.578550164
2014/4/9,2238.62 ,0.569608916
2014/4/8,2237.32 ,0.569278135
2014/4/4,2185.47 ,0.556085087
2014/4/3,2165.01 ,0.550879112
2014/4/2,2180.73 ,0.554879011
2014/4/1,2163.12 ,0.550398209
2014/3/31,2146.31 ,0.546120964
2014/3/28,2151.97 ,0.547561131
2014/3/27,2155.71 ,0.54851276
2014/3/26,2171.05 ,0.552415969
2014/3/25,2174.44 ,0.553278543
2014/3/24,2176.55 ,0.553815425
2014/3/21,2158.80 ,0.549299
2014/3/20,2086.97 ,0.531022111
2014/3/19,2120.87 ,0.539647846
2014/3/18,2138.13 ,0.544039592
2014/3/17,2143.04 ,0.545288924
2014/3/14,2122.84 ,0.540149106
2014/3/13,2140.33 ,0.544599374
2014/3/12,2114.13 ,0.537932877
2014/3/11,2108.66 ,0.536541055
2014/3/10,2097.79 ,0.533775222
2014/3/7,2168.36 ,0.551731508
2014/3/6,2173.63 ,0.553072441
2014/3/5,2163.98 ,0.550617033
2014/3/4,2184.27 ,0.555779751
2014/3/3,2190.37 ,0.557331875
2014/2/28,2178.97 ,0.554431185
2014/2/27,2154.11 ,0.548105646
2014/2/26,2163.41 ,0.550471998
2014/2/25,2157.91 ,0.549072543
2014/2/24,2214.51 ,0.563474212
2014/2/21,2264.29 ,0.576140556
2014/2/20,2287.44 ,0.582030992
2014/2/19,2308.66 ,0.587430345
2014/2/18,2282.44 ,0.580758759
2014/2/17,2311.65 ,0.58819114
2014/2/14,2295.58 ,0.584102186
2014/2/13,2279.55 ,0.580023409
2014/2/12,2291.25 ,0.583000433
2014/2/11,2285.56 ,0.581552632
2014/2/10,2267.53 ,0.576964963
2014/2/7,2212.48 ,0.562957686
2014/1/30,2202.45 ,0.560405588
2014/1/29,2227.78 ,0.566850716
2014/1/28,2219.86 ,0.5648355
2014/1/27,2215.92 ,0.563832981
2014/1/24,2245.68 ,0.571405308
2014/1/23,2231.89 ,0.567896491
2014/1/22,2243.80 ,0.570926948
2014/1/21,2187.41 ,0.556578713
2014/1/20,2165.99 ,0.55112847
2014/1/17,2178.49 ,0.554309051
2014/1/16,2211.84 ,0.56279484
2014/1/15,2208.94 ,0.562056945
2014/1/14,2212.85 ,0.563051831
2014/1/13,2193.68 ,0.558174092
2014/1/10,2204.85 ,0.561016259
2014/1/9,2222.22 ,0.565435994
2014/1/8,2241.91 ,0.570446045
2014/1/7,2238.00 ,0.569451159
2014/1/6,2238.64 ,0.569614005
2014/1/3,2290.78 ,0.582880843
2014/1/2,2321.98 ,0.590819572
2013/12/31,2330.03 ,0.592867866
2013/12/30,2299.46 ,0.585089438
2013/12/27,2303.48 ,0.586112313
2013/12/26,2265.33 ,0.576405181
2013/12/25,2305.11 ,0.58652706
2013/12/24,2288.25 ,0.582237093
