date,zx_1,zx_2,zx_3,hs300,zhongzhai10,nh_gyp,nh_ncp,nh_js,nh_nh,zz500,zz1000,sz50,hs300_cz,hs301_jz,zz500_cz,zz501_jz,300zq,300fz
2014/4/3,2674.628,2674.628,2674.628,2165.008,127.6253,1608.65,865.72,1920.67,1073.41,3896.28,4686.952,1477.488,2399.689,2224.559,4230.741,4639.044,2096.449,2420.91
2014/4/2,2699.5195,2699.5195,2699.5195,2180.727,127.7284,1608.79,869.09,1919.88,1072.62,3902.043,4683.783,1491.303,2422.588,2250.347,4241.993,4671.468,2118.179,2430.25
2014/4/1,2716.0048,2716.0048,2716.0048,2163.115,127.8,1615.63,871.52,1919.02,1079.7,3899.488,4714.948,1473.142,2399.999,2220.363,4243.519,4640.342,2088.556,2426.464
2014/3/31,2692.1082,2692.1082,2692.1082,2146.305,127.7873,1614.24,864.73,1918.51,1078.41,3840.536,4633.27,1465.783,2382.352,2212.768,4182.867,4564.251,2079.854,2398.078
2014/3/28,2764.6101,2764.6101,2764.6101,2151.965,127.6096,1609.94,865.7,1914.72,1078.51,3865.295,4671.788,1472.047,2382.988,2215.921,4188.39,4591.182,2088.711,2400.133
2014/3/27,2813.7546,2813.7546,2813.7546,2155.707,127.7211,1588.17,863.36,1896.08,1063.26,3944.044,4804.207,1464.53,2386.935,2200.73,4272.671,4663.178,2082.141,2417.225
2014/3/26,2815.0392,2815.0392,2815.0392,2171.047,127.7304,1596.1,857.28,1904.43,1066.93,4001.502,4903.916,1467.08,2393.408,2200.195,4328.652,4712.106,2082.214,2453.104
2014/3/25,2823.988,2823.988,2823.988,2174.44,127.706,1594.34,856.64,1899.47,1065.81,3991.144,4876.289,1470.121,2395.738,2205.197,4305.792,4703.896,2086.767,2455.29
2014/3/24,2804.8323,2804.8323,2804.8323,2176.554,127.7137,1569.6,856.71,1878.52,1047.61,3985.861,4876.471,1477.532,2404.708,2210.505,4288.893,4683.316,2096.104,2448.42
2014/3/21,2790.3594,2790.3594,2790.3594,2158.798,127.6634,1558.88,859.1,1877.76,1034.49,3952.392,4870.013,1464.08,2396.025,2189.11,4273.951,4618.307,2069.815,2440.088
2014/3/20,2685.5431,2685.5431,2685.5431,2086.967,127.6179,1566.48,859.54,1881.17,1040.54,3876.578,4798.398,1406.915,2304.302,2106.727,4199.089,4507.505,1983.141,2381.451
2014/3/19,2780.1866,2780.1866,2780.1866,2120.87,127.6385,1567.27,863.94,1880.05,1043.3,3980.673,4937.728,1418.707,2340.546,2124.738,4300.395,4616.897,1999.36,2440.403
2014/3/18,2789.1649,2789.1649,2789.1649,2138.133,127.7127,1565.29,859.24,1883.71,1043.01,3989.201,4934.419,1427.63,2368.263,2135.129,4335.64,4619.206,2007.031,2471.164
2014/3/17,2738.8786,2738.8786,2738.8786,2143.038,127.7908,1556.4,861.66,1874.91,1038.37,3967.15,4903.133,1434.157,2381.162,2142.426,4317.477,4592.287,2020.457,2465.658
2014/3/14,2693.9431,2693.9431,2693.9431,2122.836,127.5672,1574.64,866.91,1885.58,1050.08,3888.975,4785.044,1426.395,2365.629,2127.776,4239.191,4490.163,2006.103,2436.467
2014/3/13,2708.6943,2708.6943,2708.6943,2140.333,127.4985,1586.25,873.25,1893.16,1063.35,3907.146,4794.004,1437.392,2386.146,2144.175,4268.816,4516,2023.571,2455.368
2014/3/12,2712.6471,2712.6471,2712.6471,2114.134,127.373,1583.46,873.83,1894.35,1061.64,3865.662,4726.863,1418.698,2349.253,2119.467,4228.394,4476.768,2002.351,2420.813
2014/3/11,2712.5787,2712.5787,2712.5787,2108.661,127.154,1582.51,878.87,1911,1048.99,3864.26,4746.733,1412.733,2329.124,2106.653,4217.022,4463.539,1989.722,2423.98
2014/3/10,2699.3348,2699.3348,2699.3348,2097.787,127.2298,1569.13,872.43,1904.75,1035.24,3860.244,4760.672,1408.873,2304.448,2098.174,4207.979,4439.296,1980.788,2409.799
2014/3/7,2828.3172,2828.3172,2828.3172,2168.358,126.9931,1618.05,881.64,1962.68,1058.24,4012.447,4949.835,1455.585,2371.771,2165.456,4364.644,4627.671,2048.706,2489.242
2014/3/6,2843.7417,2843.7417,2843.7417,2173.634,126.9179,1636.76,876.45,1974.54,1072.76,4032.756,4962.395,1459.508,2372.325,2174.302,4375.254,4671.289,2058.528,2489.171
2014/3/5,2839.1196,2839.1196,2839.1196,2163.976,127.0018,1645.93,872.21,1986.93,1077.55,4037.784,4963.662,1448.331,2357.558,2154.499,4383.585,4647.487,2036.675,2494.209
2014/3/4,2891.2032,2891.2032,2891.2032,2184.273,127.015,1630.19,866.37,1975.52,1067.25,4059.567,4961.944,1464.284,2382.757,2179.152,4414.754,4675.039,2061.674,2510.134
2014/3/3,2885.3713,2885.3713,2885.3713,2190.37,127.4794,1633.56,866.82,1972.2,1071.64,4058.799,4954.174,1462.686,2388.831,2177.337,4434.286,4666.337,2054.967,2532.93
2014/2/28,2819.9558,2819.9558,2819.9558,2178.971,127.6615,1644.76,858.02,1982.34,1079.41,3975.929,4842.524,1464.321,2378.377,2174.705,4350.376,4566.038,2064.171,2494.537
2014/2/27,2781.9029,2781.9029,2781.9029,2154.108,127.8579,1645.24,866.67,1985.41,1080.29,3934.727,4795.551,1452.461,2353.453,2167.65,4309.869,4522.396,2048.698,2455.834
2014/2/26,2822.3053,2822.3053,2822.3053,2163.405,127.2762,1654.4,867.68,1987.57,1086.87,3987.48,4881.727,1444.198,2365.535,2157.856,4389.351,4562.157,2041.923,2486.22
2014/2/25,2797.7175,2797.7175,2797.7175,2157.909,127.4073,1649.87,872.35,1980.93,1085.98,3961.439,4849.372,1440.892,2354.285,2153.792,4363.425,4545.946,2032.086,2485.796
2014/2/24,2902.6344,2902.6344,2902.6344,2214.509,126.4103,1660.08,873.07,1989.47,1091.8,4105.792,5064.488,1468.06,2416.332,2193.385,4505.065,4707.374,2068.206,2572.766
2014/2/21,2949.0146,2949.0146,2949.0146,2264.294,126.2498,1698.94,870.87,2013.16,1123.33,4121.917,5030.78,1505.331,2484.589,2254.617,4548.958,4766.24,2127.042,2614.968
2014/2/20,2984.4549,2984.4549,2984.4549,2287.436,126.191,1700.1,870.08,2012.33,1125.14,4149.071,5035.168,1520.138,2505.78,2277.864,4582.731,4814.151,2152.318,2637.213
2014/2/19,3020.0694,3020.0694,3020.0694,2308.656,126.1923,1720.73,868.8,2025.86,1138.38,4207.994,5120.136,1533.396,2535.004,2292.777,4652.451,4860.188,2175.742,2657.296
2014/2/18,2998.7463,2998.7463,2998.7463,2282.442,126.279,1714.8,865.52,2018.67,1133.43,4207.699,5120.243,1508.541,2493.105,2252.06,4662.316,4835.606,2139.913,2641.221
2014/2/17,2976.6231,2976.6231,2976.6231,2311.647,126.3813,1731.52,865.92,2031.61,1147.83,4212.745,5117.394,1538.105,2526.787,2284.133,4695.402,4842.211,2182.828,2655.332
2014/2/14,2954.0402,2954.0402,2954.0402,2295.575,126.3951,1701.54,870.25,2015.43,1124.67,4134.16,5000.59,1534.239,2519.209,2279.297,4603.72,4775.734,2179.474,2621.89
2014/2/13,2895.8336,2895.8336,2895.8336,2279.554,126.368,1700.51,866.69,2009.75,1127.56,4064.423,4901.679,1528.015,2508.993,2272.803,4516.464,4699.938,2176.321,2588.305
2014/2/12,2897.0245,2897.0245,2897.0245,2291.246,126.3202,1705.91,864.38,2008.95,1134.49,4125.412,5005.026,1527.001,2505.862,2267.049,4594.721,4763.117,2173.875,2618.832
2014/2/11,2884.9078,2884.9078,2884.9078,2285.562,126.3396,1702.49,860.25,2001.57,1133.75,4080.378,4941.808,1528.322,2498.55,2267.023,4549.212,4706.037,2175.33,2603.654
2014/2/10,2893.8088,2893.8088,2893.8088,2267.534,126.3366,1718.81,863.95,2021.32,1143.21,4074.63,4943.378,1505.834,2470.334,2237.992,4551.115,4700.702,2144.174,2600.864
2014/2/7,2811.4592,2811.4592,2811.4592,2212.483,126.3476,1702.77,858.23,2014.79,1128.04,3957.671,4818.246,1475.343,2414.719,2197.135,4434.635,4553.284,2104.217,2522.381
2014/1/30,2760.1578,2760.1578,2760.1578,2202.45,126.0079,1712.8,843.9,2026.59,1135.42,3885.416,4714.679,1477.345,2405.584,2197.076,4357.37,4490.812,2105.92,2496.685
2014/1/29,2759.3969,2759.3969,2759.3969,2227.781,126.0694,1718.26,846.67,2026.99,1142.94,3908.45,4730.86,1494.49,2437.312,2221.121,4389.043,4540.955,2130.665,2524.734
2014/1/28,2736.9593,2736.9593,2736.9593,2219.855,126.109,1712.59,844.54,2025.65,1136.64,3873.81,4667.734,1487.803,2430.15,2212.496,4356.075,4508.595,2120.877,2518.555
2014/1/27,2730.1385,2730.1385,2730.1385,2215.919,125.9354,1727.2,852.08,2030.35,1149.29,3881.947,4682.053,1478.865,2423.065,2198.684,4385.457,4498.721,2106.263,2527.859
2014/1/24,2731.4621,2731.4621,2731.4621,2245.678,125.5457,1746.52,854.11,2042.47,1163.32,3882.668,4695.287,1502.065,2451.295,2227.868,4376.977,4523.012,2141.805,2552.616
2014/1/23,2708.0427,2708.0427,2708.0427,2231.889,125.6828,1743.49,855.03,2044.32,1159.5,3825.486,4627.341,1499.031,2435.846,2223.241,4301.092,4448.404,2130.224,2534.953
2014/1/22,2691.7911,2691.7911,2691.7911,2243.796,125.4902,1739.59,856.14,2044.8,1154.06,3799.042,4584.079,1514.121,2449.031,2244.408,4256.214,4445.526,2154.234,2532.434
2014/1/21,2609.5172,2609.5172,2609.5172,2187.41,125.2266,1735.66,858.24,2040.38,1153.04,3700.108,4486.869,1478.884,2381.471,2193.445,4141.068,4317.777,2103.996,2463.851
2014/1/20,2565.6671,2565.6671,2565.6671,2165.993,125.0083,1752.41,861.82,2050.41,1167.82,3644.125,4415.096,1464.842,2363.743,2175.834,4088.16,4243.187,2082.823,2440.453
2014/1/17,2584.066,2584.066,2584.066,2178.488,124.9743,1754.04,856.1,2051.41,1168.95,3671.915,4445.2,1475.671,2379.306,2184.895,4126.284,4265.741,2095.816,2453.29
2014/1/16,2623.5022,2623.6023,2623.6023,2211.844,124.9976,1758.96,855.32,2052.11,1174.49,3714.314,4485.269,1493.094,2420.976,2213.638,4173.003,4309.592,2120.221,2500.604
2014/1/15,2592.3576,2592.3576,2592.3576,2208.941,125.0503,1755.2,856.94,2046.68,1172.54,3708.142,4494.095,1488.509,2427.897,2209.462,4169.698,4299.564,2112.052,2504.156
2014/1/14,2589.553,2589.553,2589.553,2212.846,124.896,1760.1,858.17,2052.67,1174.61,3683.534,4447.699,1499.285,2436.316,2223.209,4140.801,4289.763,2128.059,2493.012
2014/1/13,2531.3639,2531.3639,2531.3639,2193.679,124.9113,1743.27,853.82,2042.79,1160.79,3612.02,4346.713,1494.613,2423.472,2208.252,4056.083,4200.4,2117.845,2460.994
2014/1/10,2521.9458,2521.9458,2521.9458,2204.851,124.879,1757.17,855.16,2043.66,1176.25,3628.634,4354.844,1498.268,2437.445,2215.457,4063.843,4225.029,2121.866,2482.107
2014/1/9,2544.6388,2544.6388,2544.6388,2222.221,124.7496,1751.51,853.51,2035.51,1176.95,3696.023,4431.8,1503.881,2445.414,2218.419,4153.483,4289.621,2130.523,2511.886
2014/1/8,2589.2694,2589.2694,2589.2694,2241.911,124.6235,1762.2,852.76,2050.57,1178.47,3738.205,4504.673,1515.333,2459.667,2228.694,4198.343,4341.692,2144.451,2540.422
2014/1/7,2598.8302,2598.8302,2598.8302,2238.001,124.4446,1761.64,853.81,2048.89,1179.07,3733.662,4458.557,1510.654,2450.942,2227.226,4184.382,4368.444,2142.309,2533.97
2014/1/6,2605.5731,2605.5731,2605.5731,2238.637,124.5223,1775.8,856.9,2053.37,1192.34,3710.898,4411.27,1512.93,2449.293,2231.252,4156.244,4345.601,2151.512,2523.819
2014/1/3,2699.6144,2699.6144,2699.6144,2290.779,124.543,1790.62,863.56,2065.92,1203.49,3816.316,4531.747,1536.067,2506.075,2279.053,4259.377,4482.168,2188.448,2599.27
2014/1/2,2742.2414,2742.2414,2742.2414,2321.978,124.6762,1818.54,868.51,2089.11,1221.69,3847.879,4539.5,1561.099,2540.619,2319.727,4274.352,4549.976,2224.764,2626.44
2013/12/31,2755.9159,2755.9159,2755.9159,2330.026,124.8163,1815.64,866.87,2077.66,1227.1,3829.096,4482.861,1574.781,2546.451,2340.631,4243.536,4540.68,2243.634,2621.437
2013/12/30,2720.9836,2720.9836,2720.9836,2299.458,124.8494,1826.52,868.42,2082.24,1240.14,3813.003,4487.489,1547.919,2503.64,2302.966,4221.952,4525.546,2204.101,2599.821
2013/12/27,2704.0598,2704.0598,2704.0598,2303.478,124.7738,1835.87,872.87,2086.19,1246.47,3800.774,4455.351,1550.221,2507.315,2307.997,4200.063,4514.519,2210.144,2601.596
2013/12/26,2677.6488,2677.6488,2677.6488,2265.334,124.8089,1831.43,868.42,2079.88,1244.42,3743.132,4375.155,1524.883,2464.896,2267.557,4135.695,4436.21,2174.189,2557.701
2013/12/25,2729.0082,2729.0082,2729.0082,2305.11,124.7512,1835.95,866.95,2089.37,1245.34,3808.453,4454.295,1547.359,2506.081,2306.718,4206.517,4529.078,2207.762,2608.433
2013/12/24,2679.8841,2679.8841,2679.8841,2288.248,124.6993,1826.2,867.85,2077.15,1240.54,3768.703,4379.273,1539.599,2491.293,2296.002,4158.067,4481.155,2194.248,2586.017
2013/12/23,2672.4182,2672.4182,2672.4182,2284.602,124.5464,1826.73,871.61,2071.11,1244.8,3742.738,4334.171,1541.265,2487.548,2294.005,4125.874,4449.451,2194.224,2577.506
2013/12/20,2716.164,2716.164,2716.164,2278.136,124.5905,1838.88,872.64,2074.69,1256.53,3747.002,4348.799,1537.413,2478.732,2284.707,4126.762,4473.969,2191.562,2565.72
2013/12/19,2741.5528,2741.5528,2741.5528,2332.41,124.6208,1843.4,871.11,2072.94,1261.67,3795.023,4393.517,1580.113,2538.613,2350.719,4182.169,4541.992,2257.269,2609.765
2013/12/18,2782.2979,2782.2979,2782.2979,2357.226,124.7815,1849.44,872.67,2076.18,1266.39,3834.045,4429.139,1598.678,2570.703,2378.832,4232.716,4592.103,2281.119,2637.742
2013/12/17,2788.4789,2788.4789,2788.4789,2356.376,124.8533,1857.53,873.08,2079.39,1274.52,3834.027,4433.701,1597.265,2568.609,2380.322,4233.346,4584.965,2277.909,2639.814
2013/12/16,2827.7699,2827.7699,2827.7699,2367.923,124.8489,1864.71,870.83,2079.38,1281.99,3857.715,4460.131,1602.455,2584.185,2395.347,4267.108,4623.169,2285.841,2656.84
2013/12/13,2917.7739,2917.7739,2917.7739,2406.639,124.907,1865.98,872.16,2074.29,1288.02,3925.434,4520.793,1626.41,2618.281,2425.225,4336.874,4711.745,2315.106,2710.543
2013/12/12,2900.2537,2900.2537,2900.2537,2410.015,124.3543,1887.74,877.7,2090.77,1304.09,3916.962,4507.545,1631.914,2623.415,2429.865,4322.384,4700.452,2319.828,2712.426
2013/12/11,2914.3209,2914.3209,2914.3209,2412.763,124.2014,1875.19,881.12,2084.03,1295.68,3906.78,4465.052,1639.182,2627.199,2438.507,4306.141,4705.116,2331.899,2703.229
2013/12/10,2966.1655,2966.1655,2966.1655,2453.322,124.536,1878.97,881.82,2080.35,1303.42,3950.486,4491.967,1670.553,2661.406,2484.511,4346.526,4765.496,2381.271,2735.409
2013/12/9,2949.0344,2949.0344,2949.0344,2450.872,125.0697,1877.94,883.01,2072.43,1307,3947.704,4494.502,1669.872,2657.009,2476.383,4345.104,4744.818,2375.188,2737.506
2013/12/6,2907.7389,2907.7389,2907.7389,2452.287,125.3668,1869.07,882.69,2067.57,1298.21,3918.783,4430.064,1675.255,2662.507,2481.081,4305.539,4712.113,2383.552,2729.971
2013/12/5,2934.1449,2934.1449,2934.1449,2468.197,125.3734,1863.05,882.09,2063.32,1293.51,3928.724,4436.968,1692.38,2675.379,2495.947,4318.468,4724.563,2406.338,2738.137
2013/12/4,2942.4279,2942.4279,2942.4279,2475.135,125.652,1867.28,884.36,2058.73,1301.61,3932.998,4465.706,1699.176,2689.122,2505.74,4328.023,4718.342,2412.763,2746.275
2013/12/3,2867.0523,2867.0523,2867.0523,2442.784,125.765,1859.2,883.1,2055.25,1293.86,3859.955,4427.706,1681.509,2656.002,2469.723,4255.432,4613.524,2390.719,2698.007
2013/12/2,2799.2708,2799.2708,2799.2708,2418.788,125.4088,1865.03,885.99,2060.19,1294.08,3770.865,4354.57,1678.867,2630.669,2456.882,4151.123,4484.161,2386.176,2646.814
2013/11/29,2881.9971,2881.9971,2881.9971,2438.944,126.0062,1859.29,885.68,2055.62,1288.75,3946.383,4643.3,1661.409,2658.47,2450.898,4329.254,4655.73,2356.67,2733.253
2013/11/28,2882.84,2882.84,2882.84,2439.53,125.3721,1849.55,883.06,2053.6,1279.96,3922.666,4587.694,1664.625,2660.44,2456.619,4303.36,4635.209,2363.514,2725.726
2013/11/27,2879.1024,2879.1024,2879.1024,2414.481,124.7249,1845.2,883.83,2057.81,1274.42,3889.755,4559.449,1648.789,2622.723,2432.528,4263.533,4595.04,2340.469,2696.143
2013/11/26,2835.2206,2835.2206,2835.2206,2387.416,124.3769,1847.53,880.34,2061.96,1274.42,3845.676,4490.507,1630.94,2604.223,2415.789,4220.449,4547.863,2313.563,2666.794
2013/11/25,2820.6467,2820.6467,2820.6467,2388.629,124.3312,1838.54,882.5,2055.08,1267.8,3839.602,4473.542,1633.782,2606.879,2416.453,4217.412,4538.581,2315.429,2667.25
2013/11/22,2824.4403,2824.4403,2824.4403,2397.962,124.3172,1841.84,883.91,2053.17,1272.96,3842.756,4467.83,1642.496,2616.918,2425.396,4226.749,4531.692,2331.51,2668.506
2013/11/21,2850.5587,2850.5587,2850.5587,2409.989,123.6802,1840.01,882.84,2050.9,1272.06,3865.41,4478.388,1648.086,2631.376,2436.483,4240.402,4573.278,2339.255,2687.037
2013/11/20,2865.3762,2865.3762,2865.3762,2424.85,123.6889,1849.51,880.73,2061.5,1277.15,3878.584,4486.609,1663.759,2654.312,2454.536,4256.569,4581.041,2356.406,2700.053
2013/11/19,2830.1516,2830.1516,2830.1516,2412.163,124.0952,1837.24,877.66,2045.97,1271.36,3840.365,4446.485,1659.53,2647.425,2445.001,4219.766,4535.234,2348.107,2680.676
2013/11/18,2830.2746,2830.2746,2830.2746,2428.903,124.395,1834.16,878.96,2049.23,1266.79,3827.882,4421.24,1675.159,2676.624,2462.577,4212.724,4518.337,2369.53,2692.598
2013/11/15,2747.8494,2747.8494,2747.8494,2350.734,124.5802,1829.35,885.33,2044.03,1264.28,3736.452,4324.288,1604.823,2596.888,2374.225,4124.211,4410.443,2268.333,2638.434
2013/11/14,2643.0951,2643.0951,2643.0951,2304.501,125.1304,1840.29,889.7,2053.64,1269.83,3659.83,4242.907,1572.729,2557.207,2332.629,4045.892,4322.528,2218.093,2593.877
2013/11/13,2595.9043,2595.9043,2595.9043,2288.116,125.4336,1841.63,887.2,2056.72,1268.06,3611.76,4173.496,1569.245,2549.182,2330.834,3982.521,4283.055,2219.983,2552.425
2013/11/12,2649.5619,2649.5619,2649.5619,2340,125.9418,1850.21,884.7,2072.92,1266.09,3680.536,4248.373,1610.777,2611.726,2391.612,4052.808,4386.879,2277.468,2600.995
2013/11/11,2597.0995,2597.0995,2597.0995,2315.889,125.9473,1852.04,883.65,2079.15,1263.71,3645.84,4213.14,1591.139,2580.472,2364.303,4015.197,4348.52,2249.788,2579.684
2013/11/8,2634.7541,2634.7541,2634.7541,2307.945,126.6575,1849.68,882.41,2077.89,1261.4,3629.94,4186.175,1587.44,2569.352,2358.884,3987.143,4346.508,2254.06,2555.215
2013/11/7,2669.4043,2669.4043,2669.4043,2340.552,126.9017,1857.86,882.63,2081.49,1268.64,3685.04,4246.212,1610.584,2598.304,2382.384,4053.632,4393.651,2289.102,2587.15
2013/11/6,2708.1671,2708.1671,2708.1671,2353.568,127.4429,1851.74,882.21,2076.79,1264.89,3737.106,4303.902,1614.214,2608.045,2383.551,4110.05,4438.442,2290.875,2615.813
2013/11/5,2741.3513,2741.3513,2741.3513,2383.769,127.6138,1857.51,884.53,2081.05,1270.04,3777.404,4340.386,1633.662,2642.794,2415.438,4157.374,4493.059,2318.573,2651.593
2013/11/4,2701.1487,2701.1487,2701.1487,2380.454,127.7625,1862.84,884.23,2085.29,1272.98,3728.188,4267.367,1638.512,2647.947,2423.368,4108.134,4435.88,2325.928,2634.122
2013/11/1,2688.8643,2688.8643,2688.8643,2384.96,127.8161,1874.32,884.39,2095.7,1280.5,3702.445,4240.214,1644.752,2655.401,2431.344,4080.86,4399.913,2342.609,2623.11
2013/10/31,2673.3974,2673.3974,2673.3974,2373.718,127.6258,1862.2,881.59,2081.58,1274.17,3713.829,4270.97,1631.047,2638.618,2410.278,4095.764,4411.158,2315.229,2632.031
2013/10/30,2738.9026,2738.9026,2738.9026,2407.471,127.4099,1876.69,879.98,2095.43,1285.66,3764.453,4335.587,1653.417,2678.142,2440.627,4158.459,4458.453,2339.757,2680.393
2013/10/29,2687.8262,2687.8262,2687.8262,2372.053,127.5382,1864.35,874.69,2084.73,1279.43,3703.86,4269.656,1633.721,2644.089,2399.781,4085.825,4375.004,2313.726,2630.029
2013/10/28,2758.0205,2758.0205,2758.0205,2365.954,127.6343,1858.93,877.49,2079.27,1273.28,3808.703,4384.385,1610.686,2622.749,2371.077,4165.723,4485.755,2280.793,2658.424
2013/10/25,2728.5892,2728.5892,2728.5892,2368.559,127.6099,1852.73,880.4,2068.92,1269.61,3821.779,4388.614,1611.519,2635.989,2365.975,4186.496,4490.951,2287.11,2656.393
2013/10/24,2822.2054,2822.2054,2822.2054,2400.511,127.6508,1879.63,885.7,2083.55,1290.56,3898.156,4469.644,1621.605,2661.702,2375.155,4262.532,4550.644,2297.542,2718.834
2013/10/23,2844.0904,2844.0904,2844.0904,2418.491,127.8538,1886.72,886.03,2091.06,1292.37,3924.219,4504.004,1638.499,2680.074,2386.586,4293.181,4587.982,2323.923,2727.247
2013/10/22,2990.9739,2990.9739,2990.9739,2445.891,127.9947,1896.53,885.81,2096.33,1299.53,4026.516,4621.387,1640.066,2690.408,2395.943,4390.308,4696.225,2323.786,2792.77
2013/10/21,3068.9825,3068.9825,3068.9825,2471.322,128.0697,1906.53,890.77,2099.81,1310.5,4069.033,4673.762,1657.583,2719.227,2419.709,4428.665,4741.969,2348.798,2820.695
2013/10/18,2934.9524,2934.9524,2934.9524,2426.054,128.1181,1898.3,885.8,2092.24,1305.49,3970.641,4549.987,1636.8,2672.742,2383.749,4321.263,4623.951,2323.136,2746.315
2013/10/17,2947.6441,2947.6441,2947.6441,2413.33,128.2262,1890.32,884.89,2082.94,1301.43,3956.965,4517.771,1627.177,2663.515,2376.933,4311.99,4611.158,2311.278,2731.483
2013/10/16,3032.6901,3032.6901,3032.6901,2421.371,128.3071,1905.97,884.78,2088.14,1316.33,3963.212,4518.722,1634.223,2671.929,2385.532,4318.845,4611.183,2316.032,2744.44
2013/10/15,3143.4357,3143.4357,3143.4357,2467.517,128.4161,1916.86,885.63,2094.76,1324.33,4074.083,4662.765,1656.259,2712.319,2423.727,4434.481,4747.551,2354.932,2803.597
2013/10/14,3136.5551,3136.5551,3136.5551,2472.542,128.5245,1924.72,885.5,2103.31,1331.67,4068.32,4665.909,1662.168,2722.074,2438.467,4438.08,4733.852,2367.202,2799.527
2013/10/11,3082.8022,3082.8022,3082.8022,2468.508,128.8031,1900.63,885.64,2091.9,1311.38,4026.916,4613.577,1669.268,2738.445,2438.432,4391.67,4688.312,2383.556,2768.512
2013/10/10,2997.7873,2997.7873,2997.7873,2429.317,128.8187,1888.51,887.85,2082.04,1301.64,3959.63,4567.573,1637.933,2694.129,2392.131,4340.336,4585.323,2340.181,2731.8
2013/10/9,3014.537,3014.537,3014.537,2453.583,128.7389,1894.26,883.82,2080.61,1305.97,3981.058,4612.126,1668.476,2716.143,2419.777,4386.752,4611.088,2379.931,2737.654
2013/10/8,2921.2802,2921.2802,2921.2802,2441.811,128.8092,1900.82,882.31,2088.49,1306.1,3938.068,4542.308,1659.713,2701.659,2409.654,4351.63,4554.975,2369.365,2723.403
2013/9/30,2864.8693,2864.8693,2864.8693,2409.037,128.7203,1890.45,875.63,2092.47,1291.39,3872.893,4470.446,1643.055,2667.018,2381.018,4280.637,4465.454,2344.406,2677.905
2013/9/27,2774.2748,2774.2748,2774.2748,2394.971,128.6778,1893.02,875.2,2081.63,1301.79,3822.758,4393.742,1639.152,2657.834,2373.718,4226.357,4397.306,2341.673,2647.948
2013/9/26,2713.782,2713.782,2713.782,2384.443,128.7448,1904.3,876.84,2086.27,1310.72,3808.216,4378.19,1632.695,2657.151,2363.58,4200.395,4405.349,2324.653,2645.1
2013/9/25,2834.3352,2834.3352,2834.3352,2429.03,128.5268,1898.98,876.39,2080.56,1307.48,3889.221,4447.107,1661.607,2695.843,2417.218,4262.273,4548.958,2373.601,2687.399
2013/9/24,2848.9686,2848.9686,2848.9686,2443.885,128.442,1898.46,875.69,2079.77,1306.72,3903.518,4468.381,1673.558,2717.837,2430.324,4282.107,4573.661,2390.591,2700.6
2013/9/23,2807.4751,2807.4751,2807.4751,2472.288,128.5373,1909.86,872.55,2085.45,1314.38,3899.625,4455.807,1713.084,2762.255,2482.704,4293.438,4562.535,2448.435,2692.688
2013/9/18,2716.6104,2716.6104,2716.6104,2432.51,127.9735,1899.59,874.39,2076.04,1307.84,3822.123,4366.14,1700.587,2727.439,2456.194,4210.084,4474.397,2428.408,2624.043
2013/9/17,2662.1119,2662.1119,2662.1119,2427.322,127.8888,1889.54,875.16,2074.45,1298.53,3786.292,4325.056,1698.629,2727.772,2455.443,4174.701,4431.493,2423.672,2617.868
2013/9/16,2708.9498,2708.9498,2708.9498,2478.39,127.5276,1882.37,874.11,2074.06,1293.85,3854.207,4384.987,1738.248,2788.325,2510.878,4243.761,4519.479,2487.325,2656.381
2013/9/13,2767.9608,2767.9608,2767.9608,2488.902,127.4148,1892.61,882.86,2085.12,1303.62,3849.82,4352.949,1749.244,2803.084,2526.28,4238.112,4517.43,2508.295,2654.013
2013/9/12,2774.9826,2774.9826,2774.9826,2507.455,127.4734,1898.85,879.76,2087,1306.87,3845.068,4319.112,1772.664,2817.146,2560.442,4223.724,4533.135,2548.393,2645.797
2013/9/11,2696.7095,2696.7095,2696.7095,2482.889,127.6065,1919.08,880.76,2099.61,1320.18,3834.258,4318.716,1741.318,2782.413,2521.804,4222.042,4519.811,2506.49,2642.036
2013/9/10,2725.2868,2725.2868,2725.2868,2474.894,127.9168,1917.51,877.4,2100,1320.45,3870.923,4387.756,1737.581,2774.318,2510.018,4282.747,4514.111,2499.84,2631.67
2013/9/9,2649.2279,2649.2279,2649.2279,2440.609,128.1029,1932.17,883.39,2111.51,1332.49,3831.927,4369.943,1713.385,2754.549,2478.241,4273.495,4427.609,2460.293,2601.647
2013/9/6,2573.6588,2573.6588,2573.6588,2357.782,128.2422,1919.21,882.61,2097.61,1323.29,3792.832,4352.459,1625.854,2646.101,2361.6,4233.92,4355.876,2332.885,2570.792
2013/9/5,2493.6832,2493.6832,2493.6832,2341.735,128.1527,1918.36,872.64,2093.86,1324.49,3762.569,4324.725,1609.604,2627.123,2341.367,4210.718,4308.452,2311.296,2560.766
2013/9/4,2509.4253,2509.4253,2509.4253,2350.699,128.1188,1918.84,874.06,2104.7,1317.65,3755.239,4298.858,1613.537,2635.578,2348.74,4205.368,4327.004,2321.897,2568.274
2013/9/3,2483.5413,2483.5413,2483.5413,2354.502,128.2735,1930.33,878.8,2113.43,1325.21,3744.871,4290.872,1614.537,2638.704,2350.43,4208.85,4311.642,2323.842,2574.778
