date,syhg,mtkc,gysy,fdc,,,
2013-11-11,2408.1,2552.93,1879.53,2524.93,,,
2013-11-12,2399.06,2595.22,1886.49,2552.68,,,
2013-11-13,2321.91,2533.6,1827.05,2516.3,,,
2013-11-14,2330.59,2554.15,1834.31,2513.1,,,
2013-11-15,2385.81,2594.58,1872.36,2567.28,,,
2013-11-18,2445.13,2658.99,1910.27,2640.13,,,
2013-11-19,2463.04,2659.24,1915.27,2638.86,,,
2013-11-20,2450.85,2670.11,1919.06,2649.5,,,
2013-11-21,2493.43,2707.45,1906.33,2610.15,,,
2013-11-22,2471.24,2695.72,1895.76,2579.25,,,
2013-11-25,2407.45,2663.7,1885.92,2578.19,,,
2013-11-26,2394.87,2651.16,1882.86,2565.71,,,
2013-11-27,2418.53,2695.4,1902.01,2574.64,,,
2013-11-28,2461.37,2733.34,1907.15,2603.85,,,
2013-11-29,2450.25,2713.7,1914.45,2603.28,,,
2013-12-02,2394.27,2640.7,1867.95,2518.82,,,
2013-12-03,2405.32,2677.49,1900.23,2556.36,,,
2013-12-04,2420.63,2711.63,1915.54,2608.09,,,
2013-12-05,2410.23,2718.77,1905.49,2607.63,,,
2013-12-06,2329.34,2699.71,1898.61,2594.89,,,
2013-12-09,2325.07,2698.46,1913.34,2593.92,,,
2013-12-10,2283.4,2680.5,1901.61,2619.55,,,
2013-12-11,2293.5,2628.09,1885.63,2594.91,,,
2013-12-12,2312.36,2621.84,1889.58,2597.65,,,
2013-12-13,2305.34,2603.7,1888.27,2607.12,,,
2013-12-16,2278.77,2552.9,1867.32,2572.05,,,
2013-12-17,2266.54,2545.34,1853.29,2543.02,,,
2013-12-18,2256.18,2543.45,1849.73,2530.78,,,
2013-12-19,2225.74,2539.47,1835.42,2491.28,,,
2013-12-20,2188.35,2471.26,1805.88,2444.62,,,
2013-12-23,2214.09,2440.27,1797.99,2417.7,,,
2013-12-24,2192.4,2452.78,1814.76,2431.22,,,
2013-12-25,2207.07,2445.83,1829.8,2451.14,,,
2013-12-26,2163.22,2382.48,1794.2,2404.38,,,
2013-12-27,2177.64,2404.63,1820.8,2444.32,,,
2013-12-30,2169.6,2385.84,1823.89,2436.23,,,
2013-12-31,2180.24,2416.19,1831.94,2471.92,,,
2014-01-02,2180.01,2377.54,1830.18,2459.28,,,
2014-01-03,2158.91,2342.78,1814.65,2421.87,,,
2014-01-06,2136.64,2253.34,1771.89,2328.24,,,
2014-01-07,2126.65,2243.73,1777.65,2321.96,,,
2014-01-08,2123,2209.94,1783.92,2300.89,,,
2014-01-09,2122.6,2194.57,1763.65,2297.3,,,
2014-01-10,2094.49,2188.96,1741.29,2271.06,,,
2014-01-13,2023.84,2194.59,1729.2,2241.98,,,
2014-01-14,2040.23,2206.37,1752.81,2271.7,,,
2014-01-15,2031.5,2185.97,1739.1,2261.73,,,
2014-01-16,2041.25,2205,1752.25,2272.54,,,
2014-01-17,2026.89,2138.2,1726.16,2245.57,,,
2014-01-20,2006.46,2119.49,1715.25,2242.71,,,
2014-01-21,2018.31,2137.05,1731.32,2271.19,,,
2014-01-22,2060.78,2190.88,1766.53,2378.29,,,
2014-01-23,2040.45,2167.18,1775.05,2363.91,,,
2014-01-24,2047.61,2193.04,1786.97,2421.49,,,
2014-01-27,2029.42,2188.89,1763.94,2393.23,,,
2014-01-28,2020.2,2165.47,1765.82,2391.13,,,
2014-01-29,2015.19,2155.54,1775.02,2387.92,,,
2014-01-30,2003.57,2120.58,1760.36,2363.05,,,
2014-02-07,2022.74,2137.02,1778.97,2378.49,,,
2014-02-10,2066.78,2187.95,1813.89,2431.39,,,
2014-02-11,2138.52,2241.88,1839.74,2451.22,,,
2014-02-12,2174.1,2222.73,1857.56,2466.22,,,
2014-02-13,2137.21,2207.6,1833.14,2433.27,,,
2014-02-14,2168.05,2221.92,1852.7,2457.36,,,
2014-02-17,2189.77,2251.77,1869.96,2466.32,,,
2014-02-18,2154.47,2213.09,1851.65,2453.04,,,
2014-02-19,2237.81,2230.07,1859.09,2482.03,,,
2014-02-20,2370.32,2248.97,1848.98,2450.5,,,
2014-02-21,2288.1,2202.98,1836.87,2425.75,,,
2014-02-24,2248.17,2128.26,1822.6,2298.52,,,
2014-02-25,2196.52,2067.67,1769.12,2259.24,,,
2014-02-26,2263.87,2079.66,1768.75,2279.35,,,
2014-02-27,2355.26,2047.47,1779.63,2253.28,,,
2014-02-28,2340.31,2049.14,1794.19,2286.61,,,
2014-03-03,2378.67,2049.76,1845.98,2304.76,,,
2014-03-04,2367.1,2029.79,1827.38,2341.28,,,
2014-03-05,2325.11,2055.29,1810.69,2312.55,,,
2014-03-06,2362.51,2038.29,1800.45,2388.98,,,
2014-03-07,2391.07,2023.2,1785.04,2356.19,,,
2014-03-10,2297.5,1928.56,1738.81,2280.08,,,
2014-03-11,2294.1,1945.25,1737.48,2324.63,,,
2014-03-12,2235.24,1960.9,1734.38,2358.55,,,
2014-03-13,2228.51,1997.06,1768.5,2371.29,,,
2014-03-14,2179.25,1967.03,1751.16,2353.09,,,
2014-03-17,2210.59,1998.76,1764.14,2400.22,,,
2014-03-18,2198,1996.83,1779.59,2386.84,,,
2014-03-19,2196.03,2012.01,1763.01,2386,,,
2014-03-20,2195.84,1967.79,1724.11,2373.46,,,
2014-03-21,2246.1,2060.74,1758.3,2476.41,,,
2014-03-24,2250.66,2089.11,1770.19,2549.04,,,
2014-03-25,2234.67,2087.01,1781.99,2549.67,,,
2014-03-26,2220.39,2069.7,1776.61,2528.11,,,
2014-03-27,2175.62,2049.19,1756.62,2538.78,,,
2014-03-28,2164.43,2031.96,1733.11,2528.17,,,
2014-03-31,2182.31,2017.72,1736.83,2508.87,,,
2014-04-01,2192.98,2035.91,1755.42,2534.59,,,
2014-04-02,2195.95,2067.03,1760.48,2616.4,,,
2014-04-03,2206.16,2038.61,1748.42,2568.03,,,
2014-04-04,2189.3,2053.75,1766.21,2582.8,,,
2014-04-08,2216.75,2109.48,1787.89,2598.39,,,
2014-04-09,2251.34,2117.63,1793.5,2600.31,,,
2014-04-10,2262.28,2146.95,1805.09,2582.26,,,
2014-04-11,2225.02,2138.57,1797.49,2567.34,,,
2014-04-14,2270.32,2148.75,1803.76,2588.24,,,
2014-04-15,2227.33,2117.17,1786.35,2553.5,,,
2014-04-16,2239.16,2126.05,1787.48,2570.86,,,
2014-04-17,2237.1,2100.4,1781.66,2551.78,,,
2014-04-18,2261.08,2101.01,1787.94,2548.66,,,
2014-04-21,2222.12,2061.56,1764.39,2501.29,,,
2014-04-22,2236.99,2060.15,1758.54,2526.52,,,
2014-04-23,2235.63,2058.7,1757.84,2520.76,,,
2014-04-24,2227.46,2059.74,1748.74,2538.35,,,
2014-04-25,2199.21,2028.15,1730.97,2515.12,,,
2014-04-28,2097.05,1974.99,1690.58,2473.2,,,
2014-04-29,2074.54,2019.43,1709.77,2468.17,,,
2014-04-30,2067.52,2014.27,1719.34,2464.71,,,
2014-05-05,2066.7,2025.47,1727.94,2436.67,,,
2014-05-06,2070.31,2019.64,1732.23,2432.57,,,
2014-05-07,2025.98,2002.12,1708.22,2411.68,,,
2014-05-08,2032.52,2040.07,1707.02,2397.78,,,
2014-05-09,2027.89,2063.97,1702.16,2363.56,,,
2014-05-12,2088.41,2220.06,1734.62,2399.52,,,
2014-05-13,2110.61,2170.3,1731.83,2426.53,,,
2014-05-14,2093.18,2157.22,1732.72,2443.31,,,
2014-05-15,2050.77,2112.81,1707.44,2397.96,,,
2014-05-16,2064.11,2105.9,1704.33,2413.98,,,
2014-05-19,2040.4,2075.87,1695.05,2394.05,,,
2014-05-20,2052.94,2066.15,1701.79,2399.26,,,
2014-05-21,2085.2,2113.37,1715.88,2419.42,,,
2014-05-22,2090.42,2085.96,1721.28,2427.57,,,
2014-05-23,2096.3,2083.04,1730.35,2480.86,,,
2014-05-26,2091.92,2099.29,1734.61,2482.18,,,
2014-05-27,2093.78,2082.29,1729.74,2486.31,,,
2014-05-28,2113.32,2101.04,1740.97,2512.47,,,
2014-05-29,2112.82,2069.41,1726.47,2500.22,,,
2014-05-30,2123.1,2066.71,1728.65,2483.13,,,
2014-06-03,2142.35,2069.27,1729.13,2466.36,,,
2014-06-04,2153.43,2052.09,1729.22,2429.36,,,
2014-06-05,2145.84,2070.32,1743.1,2463.81,,,
2014-06-06,2126.74,2051.57,1737.17,2452.74,,,
2014-06-09,2115.54,2041.9,1728.03,2463.49,,,
2014-06-10,2140.36,2065.58,1745.14,2481.1,,,
2014-06-11,2134,2066.79,1769.19,2483.51,,,
2014-06-12,2125.09,2061.68,1760.05,2463.65,,,
2014-06-13,2152.85,2075.51,1766.15,2475.97,,,
2014-06-16,2162.08,2087.69,1777.54,2475.71,,,
2014-06-17,2135.53,2065.29,1759.23,2462.02,,,
2014-06-18,2111.41,2063,1749.51,2451.81,,,
2014-06-19,2070.8,2009.62,1720.13,2396.43,,,
2014-06-20,2084.91,2016.99,1729.09,2417.16,,,
2014-06-23,2097.16,2034.57,1732.52,2420.09,,,
2014-06-24,2118.57,2042.29,1740.3,2424.56,,,
2014-06-25,2138.7,2045.22,1741.31,2417.07,,,
2014-06-26,2156.75,2051.98,1750.44,2446.49,,,
2014-06-27,2175.12,2047.57,1753.98,2462.22,,,
2014-06-30,2188.43,2050.07,1765.52,2466.81,,,
2014-07-01,2186.25,2058.8,1771.05,2467.05,,,
2014-07-02,2181.3,2093.57,1778.07,2470.5,,,
2014-07-03,2174.27,2088.78,1788.53,2492.37,,,
2014-07-04,2171.4,2079.76,1782.14,2512.91,,,
2014-07-07,2167.53,2081.05,1772.82,2545.05,,,
2014-07-08,2175.3,2078.31,1797.75,2544.79,,,
2014-07-09,2135.63,2040.53,1774.38,2504.84,,,
2014-07-10,2126.76,2043.93,1786.19,2513.66,,,
2014-07-11,2140.15,2055.12,1787.1,2544.91,,,
2014-07-14,2158.77,2045.99,1812.38,2572.28,,,
2014-07-15,2156.88,2063.14,1807.33,2572.85,,,
2014-07-16,2171.2,2057.51,1825.11,2579.27,,,
2014-07-17,2174.36,2045.8,1813.79,2560.59,,,
2014-07-18,2158.19,2053.19,1807.98,2610.45,,,
2014-07-21,2130.53,2042.06,1797.59,2613.09,,,
2014-07-22,2163.84,2081.56,1815.68,2644,,,
2014-07-23,2160.99,2100.26,1806.61,2654.89,,,
2014-07-24,2183.83,2162.26,1812.78,2724.7,,,
2014-07-25,2211,2204.75,1826.46,2735.55,,,
2014-07-28,2277.33,2282.64,1854.95,2767.71,,,
2014-07-29,2277.82,2279.71,1858.97,2795.15,,,
2014-07-30,2342.63,2285.81,1857.18,2749.65,,,
2014-07-31,2353.43,2333.11,1862.2,2787.43,,,
2014-08-01,2324.89,2343.06,1858.82,2747.06,,,
2014-08-04,2378.53,2407,1880.69,2797.95,,,
2014-08-05,2374.4,2425.21,1890.88,2785.26,,,
2014-08-06,2358.3,2422.33,1900.54,2774.61,,,
2014-08-07,2344.47,2354.37,1878.23,2754.45,,,
2014-08-08,2381.64,2343.57,1881.55,2749.68,,,
2014-08-11,2400.84,2380.66,1907.27,2794.92,,,
2014-08-12,2409.26,2377.82,1917.74,2804.35,,,
2014-08-13,2404.27,2439.24,1922.8,2813.5,,,
2014-08-14,2370.6,2381.01,1911.84,2790.35,,,
2014-08-15,2390.89,2403.32,1928.81,2814.16,,,
2014-08-18,2409.58,2429.74,1953.48,2828.67,,,
2014-08-19,2463.84,2447.97,1955.53,2834.75,,,
2014-08-20,2434.87,2430.62,1959.48,2833.13,,,
2014-08-21,2429.06,2407.67,1963.85,2833.3,,,
2014-08-22,2428.93,2408.01,1989.58,2858.61,,,
2014-08-25,2425.91,2355.91,1985.65,2827.27,,,
2014-08-26,2380.32,2328.89,1963.02,2787.11,,,
2014-08-27,2408.53,2325.41,1967.98,2793.08,,,
2014-08-28,2485.54,2324.36,1951.01,2771.59,,,
2014-08-29,2489.76,2336.67,1975.83,2794.73,,,
2014-09-01,2498.94,2351.59,2005.41,2820.52,,,
2014-09-02,2536.31,2392.23,2026.16,2856.43,,,
2014-09-03,2567.56,2423.16,2042.96,2894.81,,,
2014-09-04,2564.73,2436.83,2075.62,2933.41,,,
2014-09-05,2565.2,2452.61,2092.28,2943.24,,,
2014-09-09,2564.77,2464.36,2100.33,2936.17,,,
2014-09-10,2567.47,2436.19,2118.46,2931.83,,,
2014-09-11,2543.98,2424.1,2109.6,2925.66,,,
2014-09-12,2574.75,2445.94,2138.37,2957.47,,,
2014-09-15,2581.36,2491.48,2146.05,2961.89,,,
2014-09-16,2489.36,2419.97,2104.9,2906.61,,,
2014-09-17,2492.27,2421.7,2123.97,2957.81,,,
2014-09-18,2496.64,2452.27,2139.86,2946.71,,,
2014-09-19,2510.12,2465.15,2156.31,2968.75,,,
2014-09-22,2495.4,2432.39,2128.75,2938.73,,,
2014-09-23,2510.62,2447.66,2146.2,2975.72,,,
2014-09-24,2548.06,2516.7,2172.11,3005.57,,,
2014-09-25,2541.79,2496.66,2171.15,2991.74,,,
2014-09-26,2544.11,2499.17,2178.21,2988.59,,,
2014-09-29,2552.03,2542.37,2202.02,2995.03,,,
2014-09-30,2562.85,2567.04,2208.7,3009.95,,,
2014-10-08,2568,2567.94,2227.67,3068.19,,,
2014-10-09,2571.13,2601.87,2241.66,3077.95,,,
2014-10-10,2551.03,2592.75,2219.21,3107.5,,,
2014-10-13,2520.92,2652.76,2203.5,3130.15,,,
2014-10-14,2508.22,2640.99,2193.91,3106.91,,,
2014-10-15,2508.68,2614.38,2206.64,3090.36,,,
2014-10-16,2484.68,2564.11,2187.36,3033.98,,,
2014-10-17,2456.12,2518.35,2159.6,3031.01,,,
2014-10-20,2480.43,2543.1,2182.82,3047.98,,,
2014-10-21,2477.77,2510.51,2191.32,3019.4,,,
2014-10-22,2463.03,2486.45,2165.65,2983.42,,,
2014-10-23,2420.64,2440.21,2126.06,2928.94,,,
2014-10-24,2392.98,2429.26,2126.25,2943.21,,,
2014-10-27,2383.43,2414.83,2127.87,2923.2,,,
2014-10-28,2442.09,2471.62,2178.84,3000.2,,,
2014-10-29,2469.13,2502.29,2217.74,3062.56,,,
2014-10-30,2482.35,2523.6,2266.97,3052.36,,,
2014-10-31,2505.41,2573.35,2273.24,3092.05,,,
2014-11-03,2507.93,2585.96,2283.82,3111.36,,,
2014-11-04,2497.01,2627.28,2283.43,3104.01,,,
2014-11-05,2510.88,2579.45,2296,3095.86,,,
2014-11-06,2498.36,2574.04,2310.33,3112.39,,,
2014-11-07,2478.78,2536.72,2312.66,3100.44,,,
2014-11-10,2514.23,2591.48,2342.49,3140.43,,,
2014-11-11,2457.98,2578.57,2282.88,3105.34,,,
2014-11-12,2474.39,2636.03,2323.75,3169,,,
2014-11-13,2442.51,2626.66,2305.17,3146.34,,,
2014-11-14,2418.86,2633.16,2293.01,3159.53,,,
2014-11-17,2426.76,2603.17,2305.94,3160.09,,,
2014-11-18,2413.1,2567.76,2302.18,3150.98,,,
2014-11-19,2426.66,2565.97,2312.07,3148.97,,,
2014-11-20,2434.58,2569.07,2314.93,3143.76,,,
2014-11-21,2459.91,2583.27,2346.76,3188.7,,,
2014-11-24,2484.22,2650.09,2388.04,3348.02,,,
2014-11-25,2511.28,2711.82,2419.76,3372.81,,,
2014-11-26,2537.15,2718.6,2449.14,3385.98,,,
2014-11-27,2541.27,2759.33,2452.39,3414.43,,,
2014-11-28,2539.78,2747.23,2440.82,3534.14,,,
2014-12-01,2531.09,2823.1,2436.8,3481.72,,,
2014-12-02,2582.68,2865.99,2494.35,3549,,,
2014-12-03,2601.29,2941.11,2530.01,3619,,,
2014-12-04,2762.41,3145.96,2583.7,3733.02,,,
2014-12-05,2773.48,3013.41,2534.77,3647.24,,,
2014-12-08,2751.2,3068.98,2621.64,3795.66,,,
2014-12-09,2606.27,2879.59,2515.48,3599.16,,,
2014-12-10,2658.98,2943.54,2655.78,3741.91,,,
2014-12-11,2657.55,2949.64,2717.17,3800.32,,,
2014-12-12,2673.14,2962.99,2729.72,3775.09,,,
2014-12-15,2695.13,2941.54,2750.21,3745.98,,,
2014-12-16,2719.42,3033.5,2771.74,3798.84,,,
2014-12-17,2714.72,2962.02,2751.67,3853.01,,,
2014-12-18,2711.68,2968.66,2761.07,3811.24,,,
2014-12-19,2746.56,3063.81,2829.59,3765.48,,,
2014-12-22,2729.78,3185.29,2904.32,3668.53,,,
2014-12-23,2618.45,3000.04,2777.02,3642.26,,,
2014-12-24,2608.61,2951.24,2795.63,3589.95,,,
2014-12-25,2649.74,3024.16,2853.89,3667.02,,,
2014-12-26,2686.58,3082.06,2882.5,3786.03,,,
2014-12-29,2679.8,3043.88,2884.43,3902.26,,,
2014-12-30,2643.14,2995.94,2791.18,3869.68,,,
2014-12-31,2702.07,3053.59,2851.89,4085.59,,,
2015-01-05,2881.71,3339.51,2928.91,4232.15,,,
2015-01-06,2839.44,3317.15,2947.29,4113.73,,,
2015-01-07,2866.57,3321.04,2948.19,4118.13,,,
2015-01-08,2811.41,3275.38,2879.5,4018.29,,,
2015-01-09,2770.86,3195.8,2833.39,3975.9,,,
2015-01-12,2728.29,3101.49,2757.65,3887.28,,,
2015-01-13,2752.16,3100.48,2770.26,3899.47,,,
2015-01-14,2738,3044.38,2756.65,3915.66,,,
2015-01-15,2815.49,3127.43,2825.72,4048.73,,,
2015-01-16,2839.14,3138.56,2842.07,4048.13,,,
2015-01-19,2641.97,2865.13,2654.59,3772.58,,,
2015-01-20,2699.79,2909.89,2716.34,3894.43,,,
2015-01-21,2774.75,3009.2,2803.97,4069.3,,,
2015-01-22,2793.48,3043.8,2826.32,4141.99,,,
2015-01-23,2805.61,3025.84,2811.9,4169.43,,,
2015-01-26,2839.99,3062.9,2853.2,4227.2,,,
2015-01-27,2821.19,3033.72,2839.72,4153.9,,,
2015-01-28,2782.16,2994.41,2825.68,4098.9,,,
2015-01-29,2731.29,2993.82,2842.44,4084.56,,,
2015-01-30,2699.36,2936.73,2825.8,4097.44,,,
2015-02-02,2678.22,2879.59,2748.69,4054.69,,,
2015-02-03,2730.03,2944.71,2787.78,4089.04,,,
2015-02-04,2703.94,2941.32,2777.86,4081.1,,,
2015-02-05,2639.51,2886.88,2732.39,4049.09,,,
2015-02-06,2586.42,2800.27,2650.76,3927.69,,,
2015-02-09,2570.7,2802.4,2629.24,3886.05,,,
2015-02-10,2592.08,2831.93,2679.52,3952.64,,,
2015-02-11,2585.22,2844.3,2693.18,3983.71,,,
2015-02-12,2617.4,2842.56,2704.98,4005.29,,,
2015-02-13,2643.82,2886.21,2766.61,4104.69,,,
2015-02-16,2678.04,2923.46,2796.24,4113.72,,,
2015-02-17,2689.88,2930.5,2813.37,4177.86,,,
2015-02-25,2746.23,2919.67,2861.46,4120.17,,,
2015-02-26,2770.87,2996.89,2900.51,4212.45,,,
2015-02-27,2837.58,3006.25,2907.32,4213.18,,,
2015-03-02,2855.85,3060.23,2992.83,4258.78,,,
2015-03-03,2793.88,2983.83,2971.64,4156.06,,,
2015-03-04,2853.18,3021.11,2967.68,4193.38,,,
2015-03-05,2837.69,2985.91,2931.03,4162.89,,,
2015-03-06,2805.62,3027.06,2912.2,4159.82,,,
2015-03-09,2866.82,3055.77,2948.71,4223.05,,,
2015-03-10,2864.99,3070.36,2963.7,4220.31,,,
2015-03-11,2855.08,3058.17,2949.55,4234.53,,,
2015-03-12,2873.54,3089.38,2961.08,4288.87,,,
2015-03-13,2892.03,3165.69,2988.53,4294.46,,,
2015-03-16,2940.16,3229.14,3060.51,4411.45,,,
2015-03-17,2985.7,3276.05,3107.99,4458.66,,,
2015-03-18,3031.07,3347.51,3161.14,4564.48,,,
2015-03-19,3069.93,3354.16,3197.41,4550.03,,,
2015-03-20,3057.27,3338.13,3223.86,4642.07,,,
2015-03-23,3097.43,3403.55,3323.04,4750.02,,,
2015-03-24,3075.16,3380.42,3345.4,4738.21,,,
2015-03-25,3039.76,3364.76,3325.86,4730.19,,,
2015-03-26,3092.43,3397.28,3294.83,4726.33,,,
2015-03-27,3084.54,3423.22,3312.63,4887.26,,,
2015-03-30,3148.26,3499.2,3369.84,5118.9,,,
2015-03-31,3112.33,3445.27,3344.28,5030.66,,,
2015-04-01,3173.26,3500.81,3405.53,5043.87,,,
2015-04-02,3230.92,3563.39,3460.39,5055.57,,,
2015-04-03,3241.46,3591.64,3521.24,5107.35,,,
2015-04-07,3312.9,3684.38,3597.8,5235.47,,,
2015-04-08,3336.18,3623.09,3553.84,5285.51,,,
2015-04-09,3304.29,3597.43,3531.19,5433.7,,,
2015-04-10,3348.97,3693.23,3572.3,5474.26,,,
2015-04-13,3424.45,3749.03,3652.59,5538.77,,,
2015-04-14,3421.42,3737.58,3749.4,5508.79,,,
2015-04-15,3389.96,3638.56,3636.1,5346.41,,,
2015-04-16,3480.88,3738.08,3742.74,5435.69,,,
2015-04-17,3621.1,3860.18,3782.74,5496.72,,,
2015-04-20,3562.91,3821.69,3714.91,5423.8,,,
2015-04-21,3639.47,3941.95,3827.57,5555.7,,,
2015-04-22,3724.07,4050.87,3973.18,5711.66,,,
2015-04-23,3771.35,4168.15,3967.11,5735.44,,,
2015-04-24,3866.3,4103.93,3930.68,5709.21,,,
2015-04-27,4118.59,4236.29,4011.84,5768.93,,,
2015-04-28,4102.24,4084.56,3939.11,5641.94,,,
2015-04-29,4094.32,4147.67,3957.13,5734.54,,,
2015-04-30,4000.71,4046.13,4032.46,5861.22,,,
2015-05-04,4016.27,4072.34,4242.59,5867.33,,,
2015-05-05,3922.84,3888.14,4024.69,5577.9,,,
2015-05-06,3861.13,3744.82,3927.01,5472.52,,,
2015-05-07,3723.32,3613.19,3752.92,5403.71,,,
2015-05-08,3811.68,3717.59,3855.98,5546.63,,,
2015-05-11,3911.45,3871.78,4013.48,5725.63,,,
2015-05-12,3937.88,3886.41,4157.46,5771.13,,,
2015-05-13,3873.03,3872.87,4085.23,5906.83,,,
2015-05-14,3924.67,3919.55,4148.1,5869.66,,,
2015-05-15,3815.43,3801.74,4081.9,5778.54,,,
2015-05-18,3772.42,3810.7,4097.31,5805.18,,,
2015-05-19,3864.87,3904.55,4198.62,5993.11,,,
2015-05-20,3893.97,3918.4,4225.77,6062.64,,,
2015-05-21,3956.82,4034.75,4322.67,6213.86,,,
2015-05-22,4117.35,4154.74,4437.97,6366.15,,,
2015-05-25,4258.42,4263.43,4577.01,6546.8,,,
2015-05-26,4348.44,4378.57,4697.24,6733.76,,,
2015-05-27,4444.99,4552.43,4786.07,6744.96,,,
2015-05-28,4104.9,4171.71,4491.5,6333.93,,,
2015-05-29,4036.33,4153.6,4492.24,6366.91,,,
2015-06-01,4192.98,4518.98,4746.23,6663.93,,,
2015-06-02,4224.07,4621.18,4890.81,6849.71,,,
2015-06-03,4223.43,4620.79,4840.46,6923.81,,,
2015-06-04,4231.09,4924.52,4879.04,6914.13,,,
2015-06-05,4342.76,5005.58,5009.1,7130.16,,,
2015-06-08,4442.03,5038.79,5031.03,7195.25,,,
2015-06-09,4464.94,5238.72,5081.45,7131.1,,,
2015-06-10,4503.55,5165.06,5051.99,7269.09,,,
2015-06-11,4494.99,5153.73,5089.24,7358.36,,,
2015-06-12,4537.58,5240.73,5186.12,7480.48,,,
2015-06-15,4413.19,5138.23,5117.73,7413.03,,,
2015-06-16,4280.85,5010.64,4898.68,7191.78,,,
2015-06-17,4393.09,5145.71,5111.91,7273.17,,,
2015-06-18,4256.07,4996.11,4968.33,7129.1,,,
2015-06-19,3972.38,4616.04,4655.75,6651.32,,,
2015-06-23,4009.65,4720.55,4757.49,6650.55,,,
2015-06-24,4191.5,4944.51,4980.01,6817.87,,,
2015-06-25,4070.42,4740.55,4855.21,6650.43,,,
2015-06-26,3851.23,4332.45,4514.33,6111.45,,,
2015-06-29,3847.98,4202.83,4292.46,5840.24,,,
2015-06-30,3888.16,4375.74,4449.85,6111.36,,,
2015-07-01,3742.77,4054.2,4214.4,5758.19,,,
2015-07-02,3649.55,3709.74,3912.83,5398.61,,,
2015-07-03,3379.82,3369.53,3641.64,5035.66,,,
2015-07-06,3421.4,3257.37,3558.92,4979.94,,,
2015-07-07,3307.16,3136.62,3364.99,4731.28,,,
2015-07-08,3079.89,2920.29,3191.28,4512.31,,,
2015-07-09,3225.62,3140.48,3354.28,4739.54,,,
2015-07-10,3332.46,3358.44,3544.55,4955.68,,,
2015-07-13,3395.33,3585.91,3769.73,5183.51,,,
2015-07-14,3384.03,3474.07,3797.7,5243.43,,,
2015-07-15,3346.89,3252.83,3563.44,5010.24,,,
2015-07-16,3315.17,3306.36,3628.58,5052.87,,,
2015-07-17,3410.11,3489.5,3801.05,5301.69,,,
2015-07-20,3478.43,3524.44,3859.74,5395.83,,,
2015-07-21,3488.62,3559.62,3923.52,5404.55,,,
2015-07-22,3566.42,3614.85,3985.67,5446.3,,,
2015-07-23,3615.81,3733.23,4075.83,5651.3,,,
2015-07-24,3572.55,3721.56,4016.96,5647.97,,,
2015-07-27,3294.98,3416.02,3713.14,5211.06,,,
2015-07-28,3222.63,3318.66,3658.91,5139.98,,,
2015-07-29,3326.15,3455.55,3849.2,5339.26,,,
2015-07-30,3240,3351.57,3757.55,5161.48,,,
2015-07-31,3175.9,3323.28,3726.69,5159.05,,,
2015-08-03,3052.09,3387.8,3688.32,5091.08,,,
2015-08-04,3196.25,3521.14,3859.7,5303.56,,,
2015-08-05,3135.68,3482.11,3806.24,5181.91,,,
2015-08-06,3116.85,3494.16,3781.81,5082.91,,,
2015-08-07,3186.15,3578.22,3882.53,5221,,,
2015-08-10,3349.52,3792.3,4076.7,5470.6,,,
2015-08-11,3393.64,3815.52,4080.35,5514.77,,,
2015-08-12,3319.37,3863.16,4042.74,5445.49,,,
2015-08-13,3367.45,3904.04,4170.09,5612.6,,,
2015-08-14,3445.09,3920.76,4199.12,5742.19,,,
2015-08-17,3486.05,3970.24,4302.93,5918.69,,,
2015-08-18,3252.71,3625.75,3973.75,5475.06,,,
2015-08-19,3256.68,3679.4,4045.85,5612.4,,,
2015-08-20,3119.68,3527.56,3885.45,5354.2,,,
2015-08-21,3002.74,3356.74,3709.39,5064.04,,,
2015-08-24,2739.44,3040.9,3421.34,4638.21,,,
2015-08-25,2489.8,2757.62,3178.14,4315.14,,,
2015-08-26,2384.52,2635.12,3091.94,4219.89,,,
2015-08-27,2474.14,2766.75,3225.95,4364.84,,,
2015-08-28,2652.35,2956.53,3417.41,4624.65,,,
2015-08-31,2638.98,2917.85,3366.24,4534.88,,,
2015-09-01,2611.08,2879.56,3253.55,4398.46,,,
2015-09-02,2540.67,2781.93,3229.43,4311.92,,,
2015-09-07,2551.38,2750.2,3204.67,4253.99,,,
2015-09-08,2644.6,2819.77,3326.88,4400.21,,,
2015-09-09,2722.85,2925.29,3407.82,4534.13,,,
2015-09-10,2656.62,2877.24,3343.92,4472.8,,,
2015-09-11,2665.21,2857.46,3347.69,4553.16,,,
2015-09-14,2539.78,2697.72,3153.1,4323.7,,,
2015-09-15,2477.28,2553.69,3012.95,4108.65,,,
2015-09-16,2620.84,2740.18,3212.17,4362.05,,,
2015-09-17,2593.32,2655.45,3145.22,4249.09,,,
2015-09-18,2604.72,2674.51,3151.45,4277.23,,,
2015-09-21,2659.06,2745.22,3222.42,4387.64,,,
2015-09-22,2675.25,2790.6,3202.52,4432.66,,,
2015-09-23,2597,2679.65,3138.58,4355.3,,,
2015-09-24,2621.09,2741.15,3173.97,4382.27,,,
2015-09-25,2585.85,2682.38,3116.34,4273.87,,,
2015-09-28,2586.25,2690.23,3138.73,4300.32,,,
2015-09-29,2530.22,2581.45,3070.55,4208.68,,,
2015-09-30,2538.81,2592.83,3079.32,4234.09,,,
2015-10-08,2634.31,2687.82,3191.83,4388.76,,,
2015-10-09,2689.26,2747.54,3229.33,4452.7,,,
